Episode,Total Reward,Epsilon,Cell Index,Action Type,Reward,Energy Output,Unmet Demand
,,,1758,wind,0,40922,57146577
,,,13855,wind,0,63650,57123849
,,,13824,wind,0,133954,57053545
,,,16058,wind,0,169411,57018088
,,,12159,wind,0,198391,56989108
,,,5718,solar,1,746731,56440768
,,,12260,solar,0,1241016,55946483
,,,5033,wind,0,1279749,55907750
,,,8028,wind,0,1343750,55843749
,,,14824,wind,0,1392517,55794982
,,,11618,wind,0,1456104,55731395
,,,3624,wind,0,1493732,55693767
,,,12745,wind,0,1550133,55637366
,,,4849,wind,0,1592474,55595025
,,,17955,wind,0,1659945,55527554
,,,14335,wind,0,1717237,55470262
,,,10644,wind,0,1790025,55397474
,,,15638,solar,0,2295425,54892074
,,,8241,wind,0,2339482,54848017
,,,13355,wind,0,2369956,54817543
,,,6847,solar,0,2850846,54336653
,,,2150,solar,0,3356531,53830968
,,,12659,wind,0,3378993,53808506
,,,9324,wind,0,3421416,53766083
,,,12759,wind,0,3442204,53745295
,,,6548,wind,0,3472542,53714957
,,,9653,wind,0,3501022,53686477
,,,5348,solar,0,3988942,53198557
,,,15459,wind,0,4023630,53163869
,,,11461,wind,0,4054493,53133006
,,,11242,wind,0,4108883,53078616
,,,2831,solar,0,4603738,52583761
,,,12751,wind,0,4643668,52543831
,,,4730,wind,0,4682031,52505468
,,,10625,wind,0,4731091,52456408
,,,16435,solar,1,5245896,51941603
,,,7942,wind,0,5278961,51908538
,,,11752,wind,0,5298209,51889290
,,,12838,wind,0,5346657,51840842
,,,14849,wind,0,5366223,51821276
,,,12643,wind,0,5400512,51786987
,,,6649,solar,0,5888337,51299162
,,,8025,wind,0,5908180,51279319
,,,2536,solar,0,6403035,50784464
,,,4361,solar,0,6905110,50282389
,,,13851,solar,0,7390370,49797129
,,,9445,wind,0,7393739,49793760
,,,3647,wind,0,7418850,49768649
,,,6664,wind,0,7457558,49729941
,,,15641,solar,0,7964763,49222736
,,,12846,solar,0,8452493,48735006
,,,14341,wind,0,8462305,48725194
,,,6236,wind,0,8535459,48652040
,,,7032,wind,0,8619581,48567918
,,,2650,solar,0,9115766,48071733
,,,7333,wind,0,9136816,48050683
,,,14744,wind,0,9148207,48039292
,,,12649,wind,0,9190114,47997385
,,,5335,wind,0,9253433,47934066
,,,5923,wind,0,9304480,47883019
,,,12861,solar,0,9802470,47385029
,,,17442,solar,1,10322595,46864904
,,,4638,wind,0,10390259,46797240
,,,4539,wind,0,10430835,46756664
,,,10543,solar,0,10903270,46284229
,,,10931,solar,0,11392140,45795359
,,,14245,wind,0,11394292,45793207
,,,11655,wind,0,11412824,45774675
,,,15641,wind,-2,11412824,45774675
,,,9233,wind,0,11441466,45746033
,,,7739,solar,0,11905921,45281578
,,,2923,solar,1,12430226,44757273
,,,15535,solar,0,12923561,44263938
,,,6444,wind,0,12997629,44189870
,,,15825,solar,0,13501129,43686370
,,,10347,solar,0,13974419,43213080
,,,10115,solar,1,14527509,42659990
,,,2537,wind,0,14553544,42633955
,,,10330,wind,0,14598054,42589445
,,,13548,wind,0,14639383,42548116
,,,10243,wind,0,14714323,42473176
,,,8817,wind,0,14773268,42414231
,,,3725,solar,1,15291588,41895911
,,,14920,solar,1,15805443,41382056
,,,9847,wind,0,15830533,41356966
,,,2738,wind,0,15853349,41334150
,,,12621,wind,0,15956050,41231449
,,,15737,wind,0,15986814,41200685
,,,10132,wind,0,16026023,41161476
,,,7129,solar,0,16490193,40697306
,,,15454,solar,0,16984668,40202831
,,,8919,wind,0,17035080,40152419
,,,12121,wind,0,17126437,40061062
,,,3244,wind,0,17157426,40030073
,,,2558,solar,0,17652566,39534933
,,,3772,solar,1,18178106,39009393
,,,13460,solar,0,18674956,38512543
,,,3947,wind,0,18697749,38489750
,,,4541,wind,0,18725915,38461584
,,,10645,solar,0,19198730,37988769
,,,2556,wind,0,19238586,37948913
,,,3454,wind,0,19273089,37914410
,,,9423,wind,0,19321962,37865537
,,,5557,solar,0,19817672,37444805
,,,10151,wind,0,19843755,37421435
,,,13462,solar,0,20346020,37055812
,,,14820,wind,0,20474003,36938989
,,,9024,solar,0,20998308,36557361
,,,4541,wind,-2,20998308,36557361
,,,10422,wind,0,21054835,36505678
,,,10867,wind,0,21098147,36467600
,,,9828,wind,0,21135664,36433295
,,,4225,wind,0,21172768,36397586
,,,11249,wind,0,21219406,36356558
,,,15428,solar,0,21697731,36065887
,,,14763,solar,0,22209021,35821238
,,,17441,solar,0,22732471,35568354
,,,11841,wind,0,22756857,35548784
,,,8720,wind,0,22802806,35510708
,,,17455,wind,0,22841390,35479798
,,,10922,wind,0,22945726,35395480
,,,8250,solar,0,23415786,35178846
,,,2943,solar,0,23900761,34964001
,,,10625,wind,-2,23900761,34964001
,,,9743,wind,0,23988097,34890971
,,,15145,solar,0,24490932,34646628
,,,12761,wind,0,24512360,34630355
,,,11250,wind,0,24552629,34599313
,,,16541,wind,0,24580400,34576708
,,,3524,solar,0,25104610,34343629
,,,3745,solar,0,25579325,34181806
,,,13844,wind,0,25583306,34179048
,,,17355,wind,0,25625389,34146853
,,,15158,wind,0,25665838,34117218
,,,10749,wind,0,25688201,34101165
,,,14750,wind,0,25723613,34075264
,,,9219,wind,0,25777252,34032792
,,,4845,wind,0,25814610,33998728
,,,10628,wind,0,25909895,33925208
,,,7947,wind,0,26070862,33787585
